text,label
Growing COVID Cases Linked to Sturgis Bike Rally,0
A video viewed more than 2.4 million times on Facebook urges people to inhale steam to ÒkillÓ the novel coronavirus.,1
When to Initiate Case Investigation and Contact Tracing Activities,0
"COVID-19 Antibodies Fade Quickly, U.S. Study Says",0
Pastor Tests Positive After White House Visit,0
Advocates Welcome Down Syndrome Guidance for Adults,0
Where Did the COVID-19 Virus Come From?,0
"COVID-19 Doesn’t Seem Seasonal, Study Says",0
A Òpoll finds 38% of Americans say they will not drink Corona beer because of the virus.Ó,1
MMR vaccine could prevent worst symptoms of COVID-19,0
"Anxiety, Depression Prescriptions Spiked in March",0
"Record High Flu Hospitalization Rates for Young Kids, Young Adults",0
There Are 4 FDA-Approved Drugs to Treat Flu Symptoms — Here’s What to Know,0
Former GOP Candidate Cain Hospitalized,0
"If we want to protect ourselves from the coronavirus, we must back away from all the climate change efforts weÕve been making.",1
Youth Experiencing Homelessness,0
How to Keep Your Teeth Healthy During the COVID-19 Outbreak,0
Seroprevalence of SARS-CoV-2 Among Frontline Health Care Personnel in a Multistate Hospital Network --- 13 Academic Medical Centers,0
ÒCOVID literally stands for Chinese Originated Viral Infectious Disease.Ó,1
Masks Block Virus Particles but Not Entirely,0
"Posts shared thousands of times on social media claim Legionnaires’ disease, a serious type of pneumonia, can be contracted through reusable face masks, implying that it could be mistaken for COVID-19.",1
How the COVID-19 Pandemic Is Contributing to a New Increase in Opioid Deaths,0
Appendices,0
Emerging Viral Diseases Causing Serious Issues in West Africa,0
Scientists Slam White House for Herd Immunity Claim,0
Turning Patients Prone Helps Fight COVID-19,0
"Alcohol Use and Co-use of Other Substances Among Pregnant Females Aged 12-44 Years - United States, 2015-2018",0
Some Data May Be Worse Than No Data in the COVID Era,0
"Trump’s Positive COVID-19 Test Shows the Need for Masks, Distancing",0
Hydroxychloroquine: Possible COVID Drug Can Be Toxic to Retinas,0
Smoking Puts 1 in 3 Young Adults at High Risk for Severe COVID-19,0
"Coronavirus Daily Digest: April 16, 2020",0
Florida Could Be Next COVID-19 Epicenter,0
Los Angeles Cuts Utilities to ‘Party House’,0
Diamond Princess Saga Began with One COVID Carrier,0
“Cannabis may stop coronavirus from infecting people study finds.”,1
"COVID-19 Registry Tracks Pregnant Women, Newborns",0
Should you take Ibuprofen to treat a fever from the coronavirus?,1
COVID-19: Could a clot-busting drug help save the lives of patients on ventilators?,0
Uncovering the Achilles heel of viruses,0
Clinicians Warn of the Dangers of Equating COVID-19 With High Altitude Pulmonary Edema,0
Travelers Prohibited from Entry to the United States,0
"Neck Gaiters Are Stylish, But How Effective Are They in Stopping COVID-19 Spread?",0
Trump web ad usings misleading edits to create a false picture.,1
How Pooled Testing Can Help Us Fight Spread of COVID-19,0
FDA Authorizes First at-Home COVID-19 Sample Kit,0
Small Household Gatherings Driving COVID Increase,0
COVID-19 Employer Information for Nail Salons,0
"If You’re Worried About the New Coronavirus, Here’s How to Protect Yourself",0
The Pandemic Will Cause PTSD for Some. Here’s What We Can Do About It,0
The United States is “the only major industrial economy to have its unemployment rate triple” since the coronavirus pandemic began.,0
Association Between CMS Quality Ratings and COVID-19 Outbreaks in Nursing Homes - West Virginia,0
The dual effects of COVID-19 lockdowns on air quality,0
"COVID-19: Striking Uptick in Anxiety, Other Psych Meds",0
Covid-19 Videos,0
Travel: Frequently Asked Questions and Answers,0
15 minutes in a sauna will kill the coronavirus.,1
CDC Says Wearing Masks and Closing Bars Works,0
First U.S. Coronavirus Death Earlier Than Believed,0
COVID-19 and bronchitis: Risks and precautions,0
WHO discontinues hydroxychloroquine and lopinavir/ritonavir treatment arms for COVID-19,0
"Coronavirus Daily Digest: April 6, 2020",0
Resources for Hospitals and Healthcare Professionals Preparing for Patients with Suspected or Confirmed COVID-19,0
Respirator Masks - In Short Supply,0
Fauci Says Nationwide Face Mask Rule May Be Needed,0
First Responders Law Enforcement and Public Services,0
US election 2020: Many people concerned about COVID-19 risk,0
Video says face masks are ineffective in mitigating transmission of COVID-19 and are harmful to the wearer.,1
Former Rep. Trey Gowdy wrote essay past on social media claiming the COVID-19 pandemic was planned to help Democrats in the 2020 election.,1
In New York Òevery contaminated corpse belongs to the stateÓ and will be incinerated without any Òwakes or memorial services to pay your last respects.Ó,1
How the U.S. Is Preparing for a Major Coronavirus Outbreak,0
What We Can Do,0
Coronavirus is caused by 5G.,1
How to Protect Yourself,0
ÒSlices of lemon in a cup of hot water can save your life. The hot lemon can kill the proliferation ofÓ the novel coronavirus.,1
Implementing Filtering Facepiece Respirator (FFR) Reuse,0
Interim Guidance for Conserving and Extending Filtering Facepiece Respirator Supply in Non-Healthcare Sectors,0
A video shows a Maasai tribe member in Kenya whipping people who violate the country’s curfew during the coronavirus pandemic.,1
Timing of State and Territorial COVID-19 Stay-at-Home Orders and Changes in Population Movement - United States,0
SARS-CoV-2 Testing Strategy: Considerations for Non-Healthcare Workplaces,0
‘Very Serious Situation Unfolding’ in Europe,0
COVID-19 is now a pandemic: What next?,0
"Absence of Apparent Transmission of SARS-CoV-2 from Two Stylists After Exposure at a Hair Salon with a Universal Face Covering Policy - Springfield, Missouri, May 2020",0
What Offshore Oil and Gas Workers Need to Know about COVID-19,0
What It’s Like to Be Immunocompromised During the COVID-19 Outbreak,0
Tests may miss more than 1 in 5 COVID-19 cases,0
Related Materials,0
Could an antiparasitic drug kill off SARS-CoV-2 within 2 days?,0
The Obama administration left President Donald Trump with a Òstockpile with a cupboard that was bare.Ó,1
Hospitals May Have to Ration Care as COVID-19 Hits Record Highs,0
K-12 Schools and Childcare Programs,0
From Research to Response: Survey Shifts Gears During COVID-19,0
Interim Infection Prevention and Control Guidance for Veterinary Clinics Treating Companion Animals During the COVID-19 Response,0
Racial minorities experience higher COVID-19-related,0
20% Rise In Death Rate Mostly Because of Pandemic,0
Army of Mayo employees come together to identify COVID-19 exposures within hours,0
ÒThe coronavirus was engineered by scientists in a lab.Ó,1
Trial Tests MMR Vaccine to Help Prevent COVID-19,0
Economic stimulus payments to U.S. citizens will either reduce future tax refunds or will have to be paid back.,1
Hydroxychloroquine fails to reduce COVID-19 symptoms,0
Cells That Drive Diabetes Seen in Healthy People,0
Studies Track Super-Spreading of COVID-19,0
Operational Considerations for Immunization Services during COVID-19 in Non-US Settings Focusing on Low-Middle Income Countries,0
100 American Flight Attendants Have COVID-19,0
Gates Foundation stands to make nearly £31.5 billion on a coronavirus vaccine in U.K.,1
COVID and Sleep: Sweet Dreams Aren’t Made of This,0
Parents Turn to 'Pods' for School During Pandemic,0
COVID-19: How does it affect women's sexual and,0
A Facebook post shared more than 25000 times says face masks should only be worn by medical professionals or people who have become ill during the coronavirus pandemic.,1
"Postponed Surgeries Resume, Stretching Hospitals",0
Even Exercise May Not Ease Pandemic-Linked Stress,0
“Six months before the COVID ‘plandemic’ Bill Gates had negotiated a $100 billion contact tracing deal with (the) Democratic congressman sponsor of bill.”,1
"WHO delegation concludes COVID-19 technical mission to Egypt""",0
"Shortage of personal protective equipment endangering health workers worldwide""",0
COVID-19: Herd immunity may occur sooner than previously,0
Digestive Symptoms Tied to Worse COVID-19 Outcomes,0
Cruise ship No Sail Order extended through September 2020,0
How 4 U.S. Cities Helped Slow Coronavirus Spread,0
"Dissecting the Debate: What Trump, Biden Said About COVID-19, Vaccines, and Obamacare",0
"Ron Johnson said Americans should go back to work, because Òdeath is an unavoidable part of life.Ó",1
COVID-19: How South Korea Prevailed While the United States Failed,0
"WHO partners with WhatsApp, Facebook and Viber to bring most up to date and accurate information to billions of people""",0
Most Newborns of COVID-19-Infected Moms Fare Well,0
Claim thttps://www.politifact.com/factchecks/2020/may/19/facebook-posts/dr-fauci-didnt-say-americans-should-be-microchippe/hat Dr. Fauci said every American should be microchipped.,1
What to Consider Before You Try ‘Quaranteaming’,0
Ohio Gov. Mike DeWine released 4300 prisoners and is now warning residents of a possible crime wave.,1
How Long Will It Take to Develop a Vaccine for Coronavirus?,0
“Pelosi’s new coronavirus bill allows illegals to receive billions in relief funds in past current and future payments.”,0
Blood Clotting a Significant Cause of Death in Patients With COVID-19,0
Many COVID Patients Get Useless Antibiotics: Study,0
Flu Season Update: Where the Virus Is Hitting and What Shots Are in Short Supply,0
Breast cancer and COVID-19: Risks and precautions,0
Preventing the Spread of COVID-19 in Retirement Communities and Independent Living Facilities,0
Ireland Announces 6-Week Lockdown Restrictions,0
"Couple, 90, Reunites After Wife Beats COVID-19",0
Infectious Disease Experts Warn of Outbreak Risks in US Border Detention Centers,0
Interim Clinical Guidance for Management of Patients with Confirmed Coronavirus Disease (COVID-19),0
Fauci Says U.S. 'Not in a Good Place' With COVID,0
Apply COVID-19 Online Knowledge and Case Investigating Protocol to Realistic Scenarios,0
Sweden Sticks With Controversial COVID-19 Approach,0
Inconsistencies in Data Presentation Could Harm Efforts Against COVID-19,0
"Mental Health, Substance Use, and Suicidal Ideation During the COVID-19 Pandemic - United States, June 24-30, 2020",0
How to Prepare,0
ÒBill and Melinda gates Foundation & others predicted up to 65 million deaths via coronavirus Ð in simulation ran 3 months agoÓ,1
Information for Pediatric Healthcare Providers,0
COVID-19 symptoms in babies: Signs to watch for,0
Black people four times as likely to test positive for COVID-19,0
Trump said Òpeople are dying who have never died beforeÓ.,1
Johnson & Johnson to Test COVID Vaccine Candidate,0
No Canadian COVID Deaths for First Time in 6 Months,0
High BMI linked to COVID-19 severity in African Americans,0
Adolescent with COVID-19 as the Source of an Outbreak at a 3-Week Family Gathering - Four States,0
1 in 4 Connecticut Nursing Home Patients Had COVID,0
Do Asymptomatic Kids With COVID-19 Carry Less Virus?,0
Travelers Returning from Cruise Ship and River Cruise Voyages,0
"CVS Hiring 15,000 Workers for COVID-19, Flu Season",0
President TrumpÕs use of data for deaths from swine flu and seasonal flu.,1
Caring for Children,0
"Atomic Structures Mapped in Measles, Mumps, Flu and RSV",0
Health Departments,0
US cases of depression have tripled during the COVID-19,0
Coronavirus is fake or a made-up ploy by 5G.,1
How Coronavirus Spreads,0
ÒMSNBC actually said on air ÔI hope enough people die from coronavirus that it harms TrumpÕs re-election.ÕÓ,1
"A Cheaper, Faster COVID-19 Test",0
Says video shows Òthe Chinese are destroying the 5G poles as they are aware that it is the thing triggering the corona symptoms.Ó,1
"Muammar Gaddafi predicted the current coronavirus pandemic, and warned it would be created by the same people who would then sell the Òantidotes.Ó",1
How COVID-19 Spreads,0
Toolkit: One Health Approach to Address Companion Animals with SARS-CoV-2,0
"L.A. Schools Launch COVID-19 Testing, Tracing Plan",0
"139 Clients, No COVID Infections at Hair Salon",0
"Researchers Draw More Links Between Vaping, Smoking, Young People, and Coronavirus",0
How Contagious? Likely Before You Know You’re Sick,0
What is Telemedicine in a non-US Setting,0
"Estrogen and COVID-19: How Pregnancy, Birth Control Can Increase Risk of Blood Clots",0
Study Uncovers Six COVID-19 Symptom Clusters,0
How COVID is Affecting U.S. Food Supply Chain,0
