title,label
New antivirals kill SARS-CoV-2,0
"Antibodies fight off the new coronavirus, but what do T cells do?",0
Rare mutations reveal more about COVID-19 and the immune,0
"Treating COVID-19: Bipolar drug shows promise, other",0
"New, more infectious SARS-CoV-2 variant does not cause",0
COVID-19: Children may have a higher viral load than adults,0
Have we underestimated the pandemic's death toll?,0
Claims that high altitudes protect against COVID-19 'speculative',0
COVID-19: Seaweed extract may be more effective than,0
COVID-19: Nasal vaccine shows promise in mouse study,0
Oxford COVID-19 vaccine shows real promise,0
Nitric oxide may be an effective treatment for COVID-19,0
COVID-19: Possible mechanism for blood clotting identified,0
Antibody cocktail shows promise in fight against the novel,0
List of promising drugs against COVID-19 leads to new,0
"Children not a major source of COVID-19, finds rapid review",0
"Nonwhite patients more likely to have severe COVID-19, study",0
What are the neurological complications of COVID-19?,0
Hopeful COVID-19 research: Testing new vaccines,0
Two COVID-19 vaccines show promise in hopeful clinical trials,0
High BMI linked to COVID-19 severity in African Americans,0
Research associates COVID-19 with spike in 'broken heart,0
COVID-19 and face masks: 4 common myths,0
Link found between metabolic syndrome and worse COVID,0
Shifting goalposts: Research in the time of the coronavirus,0
COVID-19 vaccine is safe and triggers immune response in,0
COVID-19: How a new blood test could help speed up vaccine,0
COVID-19 disruptions could lead to surge in infectious,0
Hydroxychloroquine fails to reduce COVID-19 symptoms,0
Could zinc protect against COVID-19?,0
Experimental study demonstrates remdesivir action against,0
COVID-19: How do we explain 'happy' hypoxemia?,0
"COVID-19: Linking loss of smell, depression, and anxiety",0
Treating COVID-19 may increase antibiotic resistance,0
'No evidence' that vitamin D can prevent or treat COVID-19,0
What was the impact of Sweden's soft approach to lockdown?,0
Work absences suggest higher-than-reported COVID-19 cases,0
How has COVID-19 affected suicidality in the US?,0
Tool to help manage COVID-19 patients with diabetes,0
MMR vaccine could prevent worst symptoms of COVID-19,0
Delaying COVID-19 emergency measures linked to higher,0
Editorial highlights flaws in reporting COVID-19 research,0
COVID-19 liver damage may be more common than,0
Drug that calms 'cytokine storm' may reduce COVID-19 mortality,0
Innovative air filter could effectively kill SARS-CoV-2,0
Experimental SARS-CoV-2 test works in 45 minutes,0
Racial minorities experience higher COVID-19-related,0
Stroke risk higher for COVID-19 patients who smoke or vape,0
Social distancing and gatherings: Advice and tips,0
COVID-19 cases 5 times higher in prisons than general,0
Severe COVID-19: Interleukin-6 inhibitors may be most effective,0
COVID-19: Dr. Fauci quizzed at Healthline Town Hall meeting,0
Mental health effects of COVID-19 revealed in new study,0
Blood pressure drugs may improve COVID-19 survival,0
How is the world faring 4 months into the pandemic?,0
How and why the coronavirus pandemic has changed our,0
Researchers call out lack of diversity in COVID-19 clinical trials,0
The effects of COVID-19 on the mental health of Indigenous,0
COVID-19 and the surge in anti-Asian hate crimes,0
Mandatory BCG vaccination may slow spread of COVID-19,0
Preventing a pandemic is 500 times cheaper than responding,0
Does hydroxychloroquine cut COVID-19 mortality? Expert,0
Will COVID-19 and Black Lives Matter change science and,0
COVID-19 shows weak points in global food system,0
Hydroxychloroquine: When medicine and politics clash,0
Respiratory viruses may spread via airborne dust,0
The Recovery Room: News beyond the pandemic,0
Which homemade masks are most effective?,0
Dry heat can effectively sanitize N95 masks,0
Scientists propose cheap and accessible test for mask,0
"Nose burning: Causes, treatments, and how to stop it",0
Social distancing at work: Advice and tips,0
Plague in Inner Mongolia: Should we be concerned?,0
"Summer flu: Symptoms, treatments, and home remedies",0
Vaccine misinformation can be dispelled by conversation,0
Vomiting and diarrhea with stomach pain: 11 causes and,0
"Plaquenil: Dosage, side effects, use for COVID-19, and more",0
Raw milk may harbor antibiotic resistant germs,0
"Online searches for ‘chest pain’ rise, emergency visits for heart attack drop amid COVID",0
"Convalescent plasma associated with reduced COVID-19 mortality in 35,000-plus hospitalized patients",0
"The effects of COVID-19 on emergency visits, hospitalizations",0
"COVID-19 testing sites in Rochester to converge on July 13, 2020",0
Mayo Clinic COVID-19 skill for Amazon’s Alexa now available in Canada,0
Clorox and Cleveland Clinic Release Guide to Help People Stay Safer at Home During COVID-19,0
"Cleveland, Clinic, American Lung Association Provide Advanced COVID-19 Resources for Healthcare Providers",0
"Take Steps to Protect Ourselves, Our Families and Our Community from Coronavirus",0
Clorox and Cleveland Clinic Partner to Address Public Health Needs Posed by COVID-19,0
Cleveland Clinic Researchers Identify Genetic Factors that May Influence COVID-19 Susceptibility,0
Cleveland Clinic Researchers Find Rise In Broken Heart Syndrome During COVID-19 Pandemic,0
Fewer Severe Asthma Attacks In Kids During COVID,0
COVID & Social Distancing: Is 6 Feet Enough?,0
Hospitals Must Report COVID Data or Be Penalized,0
Texas Mother Transmitted COVID-19 to Unborn Baby,0
FDA Approves New Rapid Coronavirus Test,0
CDC's New COVID Testing Guidelines Trigger Concern,0
American Girl Honors Front-Line Heroes,0
The Forgotten Science Behind Face Masks,0
Women May be Less Susceptible to COVID Than Men,0
Study Finds Some COVID-19 Symptoms Last for Months,0
CDC Advises Not to Argue With Anti-Maskers,0
Olympic Gold Medalist Usain Bolt Tests Positive,0
Survivors' Plasma Still OK for Treating COVID-19,0
What If Many Americans Say No to a COVID Vaccine?,0
FDA Chief Apologizes for COVID Treatment Claim,0
Distributing COVID Vaccine Will Be Major Challenge,0
Study Confirms It’s Possible to Catch COVID Twice,0
What to Know About COVID Contact Tracing and Scams,0
BP Meds Could Improve Survival in COVID Patients,0
Flushing a Public Toilet? Be Sure to Wear a Mask,0
Cases Spiking in Some Southern Universities,0
Fauci Says Vaccine Might Be Ready By Late 2020,0
KY Reports Record-High Weekly COVID-19 Cases,0
FDA Expands Use of Remdesivir for COVID-19 Treatment,0
FDA: COVID Vaccine Could Be Given Before Tests End,0
CDC Director Tries to Clarify Testing Guidance,0
Secret Service Faces COVID-19 Concerns,0
Dept of Justice Looks Into 4 States' Nursing Home Deaths,0
1st U.S. COVID-19 Reinfection Reported in Nevada Patient,0
Masks Use Up - COVID Cases Down in Philadelphia,0
Worldwide COVID-19 Cases Pass 25 Million,0
New Quick COVID Test May Boost Screening Efforts,0
"Most Americans Wear Masks, But Myths Linger: Poll",0
"With COVID Vax in Works, 20% Don't Believe in Shots",0
Feds: Nursing Home Staff Must Get COVID Tests,0
Will Telehealth Remain After COVID? Should It?,0
FDA Warning Issued About Hand Sanitizer Packaging,0
Fauci Wasn’t Involved in New Testing Guidelines,0
Blood Thinners May Increase COVID Survival Rates,0
Obesity Raises the Risk of COVID-19 Complications,0
CDC Will Survey Wastewater for COVID-19 Spread,0
COVID-19 Vaccine Likely Won’t Be Mandatory,0
More Than Two Dozen Cases Linked to Maine Wedding,0
Iowa Teachers Union to Sue Over 50% In-Class Rule,0
Cases Rise in Europe Where Restrictions Eased,0
High Viral Load Makes Kids COVID 'Silent Spreaders',0
Georgia Officials Knew of Severe PPE Shortage,0
Coronavirus Test Could Give Inaccurate Results,0
Doctors: Take Effects of COVID-19 to Heart,0
Experts Reject Oleander Extract as COVID Treatment,0
107-Year-Old Who Beat Spanish Flu Beats COVID,0
"Notre Dame, Michigan State Go to On-line Classes",0
COVID Means Money Issues for Many With Diabetes,0
Dentists Push Back on WHO's Call to Delay Check-ups,0
"L.A. Schools Launch COVID-19 Testing, Tracing Plan",0
COVID-19 Now the 3rd Leading Cause of U.S. Deaths,0
States with Female Governors Had Fewer COVID Deaths,0
COVID the Third-Leading Cause of Death in the U.S.,0
"Even With Misses, Rapid Tests Could Help Stop COVID",0
Coronavirus on a Plane: One Flight's History Outlines the Risk,0
Study Finds Rise in Domestic Violence During COVID,0
Pandemic Drove Spike in Panic Attacks,0
FDA Authorizes Convalescent Plasma for COVID-19,0
Study Finds Sociopaths Less Likely to Wear Masks,0
COVID-19 Hits Famous French Naturist Resort,0
Las Vegas May Be ‘Super Spreader’ Hotspot,0
Daycares Don’t Have to be Hotbeds of COVID-19,0
Teachers Could Stay in Class if Exposed to COVID,0
CDC Drops Mandatory 14-Day Travel Quarantine,0
Growing COVID Cases Linked to Sturgis Bike Rally,0
German Concert Held to Test COVID-19 Spread,0
Miami And Mass. Schools Both Assessing Changes,0
Los Angeles Cuts Utilities to ‘Party House’,0
White House Blocks FDA Power to Regulate Lab Tests,0
In-Person Pregnancy Checks Won't Raise COVID Risk,0
Giroir Urges Caution Despite Dip in New Cases,0
Nevada Measuring COVID-19 in Wastewater,0
Fauci Has Vocal Polyp Removed,0
Which HCPs Are Most Likely to Get COVID Vaccine?,0
How COVID-19 Raced Through a Georgia Summer Camp,0
First U.S. Dog With COVID-19 Has Died,0
Another Effect of COVID: Lasting Hearing Problems?,0
Vaccine May Be Cleared Within Weeks of Trial Data,0
"New FDA Guidelines for Rapid, At-Home Testing",0
Gohmert to Take Hydroxychloroquine for Coronavirus,0
Fauci Suggests Wearing Goggles for Full Protection,0
Pandemic Could Complicate Hurricane Season,0
Study Reveals How Coronavirus Travels Indoors,0
A Long Road to Recovery for Some COVID Survivors,0
"New Study Shows Kids Are COVID Spreaders, Too",0
"FDA Warns of Silver, Other Bogus COVID-19 Cures",0
Former GOP Candidate Herman Cain Dies of COVID-19,0
Gynecological Cancers Not Tied to Severe COVID-19,0
11 States May Need ICU Docs as COVID Cases Surge,0
Recovered COVID Patients Often Have Heart Damage,0
Study says Trained Dogs Can Identify COVID-19,0
Florida Sets COVID-19 Death Record,0
U.S. Rep. Gohmert Tests Positive for COVID-19,0
"Coronavirus-Related Deaths in U.S. Pass 150,000",0
Florida's Positivity Rate Inches Downward,0
1 in 4 Connecticut Nursing Home Patients Had COVID,0
Will COVID Sideline the College Football Season?,0
Toxic Methanol in Hand Sanitizers: Poisonings Continue,0
Is It Safe Again to Take the Bus or Subway?,0
Lasting Immunity to COVID Found in Early Studies,0
Researchers: COVID Clinical Trials Lack Diversity,0
CDC Requests Plans for COVID-19 Vaccine Distribution,0
Coronavirus Mutation Has Spread Worldwide,0
FDA Authorizes New Saliva COVID-19 Test,0
"COVID-19 Testing Numbers Drop, Cause Concern",0
NZ Lockdown Possibly From China Food Packages,0
"1,900 El Paso Children Have Tested Positive",0
Biden Calls for National Mask Mandate,0
Parents Turn to 'Pods' for School During Pandemic,0
Schools Respond to Positive COVID-19 Cases,0
"Previous Vaccines, Masks May Influence Spread",0
Father and Son Doctors Die of COVID-19 in Florida,0
SC Health Officials Say Wearing Face Masks Works,0
Mental Health Issues Soaring During COVID Pandemic,0
Fauci Has Doubts About Russia’s COVID-19 Vaccine,0
Illinois Strengthens Face Mask Rules in Businesses,0
"In Rush to Publish, Some COVID Studies Not Reliable",0
COVID 'Super Spreaders' Fill Room With Virus,0
Doctors Worry About COVID's Effects on Hispanics,0
Coordinator Says COVID Testing Times Must Improve,0
COVID Vaccine Candidate Now in Final Phase Testing,0
Lab-Created Virus Can Help COVID-19 Research,0
How to Counter the Anti-Mask Backlash? Empathy,0
Texas Bars Reopen in Defiance of Governor’s Order,0
School Reopening ‘Important for Our Public Health’,0
"Former FDA Dir. Warns 300,000 COVID Deaths in 2020",0
CDC Updates Guidance on COVID-19 Isolation Time,0
"U.S. Returns to 1,000 COVID-19 Deaths Per Day",0
U.S. Surpasses 4 Million COVID-19 Cases,0
Many U.S. Homes Too Cramped to Stop COVID's Spread,0
One Third of Outpatients With COVID-19 Are Unwell Weeks Later,0
More Layers Are Better With Homemade Face Masks,0
Sports After Lockdown: Take It Slow,0
"With Precautions, Unlikely Baby Gets COVID from Mom",0
Michigan Convent Loses 13 Sisters to Coronavirus,0
California Surpasses NY for Most COVID-19 Cases,0
Several Steroids May Also Help Battle COVID-19,0
Hair Loss an Unexpected COVID Misery for Many,0
COVID Fears Shouldn't Keep You From the ER,0
Another COVID Mystery: Why Some Fall Ill Twice,0
COVID Rates Likely 10 Times Higher Than Reported,0
"COVID-19 Antibodies Fade Quickly, U.S. Study Says",0
COVID-19 Spreading Faster Than Testing Capacity,0
Pfizer Contracts With Feds for Vaccine Delivery,0
What We Know About COVID-19 and Kids,0
COVID’s Forgotten Victims: The Deaf Community,0
"Trump Urges Mask Use, Says COVID Could Get Worse",0
KY Positive Test Results in Ankle Monitor Order,0
Facebook Removes Anti-Maskers for Misinformation,0
Will Coffee Shop Culture Survive COVID-19?,0
Trump Misinformation Posts Pulled By Social Media,0
Ohio Governor Tests Positive for Coronavirus,0
Only 42% Would Get Vaccinated Against COVID,0
"NYC, LA Increase Coronavirus Restrictions",0
Can You Protect Kids from COVID-19 at School?,0
Moderna Prices COVID Vaccine Higher than Others,0
Americans More Stressed by COVID Than Other Nations,0
Clorox Wipes Shortage Will Last Until 2021,0
Experts Say COVID Isn’t Seasonal and Will “Rage”,0
L.A. County Public Health Prohibits Gatherings,0
